institute,program,quota,seat_type,gender,opening_rank,closing_rank,round,year,is_special_round,institute_type,is_pwd,category_base,gender_short,rank_window,competitiveness_score,iit_generation,nit_region,program_category,yoy_closing_rank_change,is_new_age_program,is_top_tier_college,accessibility_label,last_round
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),3191,3326,6,2022,False,IIT,False,OBC-NCL,FO,135,0.9898,New IIT,Not NIT,CS,9.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),2940,3145,6,2023,False,IIT,False,OBC-NCL,FO,205,0.9923,New IIT,Not NIT,CS,-181.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),4156,4556,6,2025,False,IIT,False,OBC-NCL,FO,400,0.9919,New IIT,Not NIT,CS,1411.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1341,1722,5,2024,False,IIT,False,OBC-NCL,GN,381,0.997,New IIT,Not NIT,CS,96.0,True,False,Very High Competition,5
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1216,1466,6,2020,False,IIT,False,OBC-NCL,GN,250,0.9963,New IIT,Not NIT,CS,-362.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1273,1543,6,2021,False,IIT,False,OBC-NCL,GN,270,0.9949,New IIT,Not NIT,CS,77.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1217,1398,6,2022,False,IIT,False,OBC-NCL,GN,181,0.9957,New IIT,Not NIT,CS,-145.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1171,1726,6,2023,False,IIT,False,OBC-NCL,GN,555,0.9958,New IIT,Not NIT,CS,328.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1597,1828,6,2025,False,IIT,False,OBC-NCL,GN,231,0.9967,New IIT,Not NIT,CS,102.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),7749,8194,5,2024,False,IIT,False,OPEN,FO,445,0.994,New IIT,Not NIT,CS,1488.0,True,False,High Competition,5
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),6190,7807,6,2020,False,IIT,False,OPEN,FO,1617,0.9922,New IIT,Not NIT,CS,-235.0,True,False,High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),7153,8682,6,2021,False,IIT,False,OPEN,FO,1529,0.9895,New IIT,Not NIT,CS,875.0,True,False,High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),5569,6475,6,2022,False,IIT,False,OPEN,FO,906,0.9926,New IIT,Not NIT,CS,-2207.0,True,False,High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),3219,8090,6,2023,False,IIT,False,OPEN,FO,4871,0.9924,New IIT,Not NIT,CS,1615.0,True,False,High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),7071,8473,6,2025,False,IIT,False,OPEN,FO,1402,0.9936,New IIT,Not NIT,CS,383.0,True,False,High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3048,4182,5,2024,False,IIT,False,OPEN,GN,1134,0.9969,New IIT,Not NIT,CS,4063.0,True,False,Very High Competition,5
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2201,3335,6,2020,False,IIT,False,OPEN,GN,1134,0.9967,New IIT,Not NIT,CS,3188.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2534,3793,6,2021,False,IIT,False,OPEN,GN,1259,0.9954,New IIT,Not NIT,CS,458.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2509,3257,6,2022,False,IIT,False,OPEN,GN,748,0.9963,New IIT,Not NIT,CS,3125.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2271,3350,6,2023,False,IIT,False,OPEN,GN,1079,0.9968,New IIT,Not NIT,CS,3178.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2957,3978,6,2025,False,IIT,False,OPEN,GN,1021,0.997,New IIT,Not NIT,CS,3859.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1528,2082,5,2024,False,IIT,False,SC,FO,554,0.9843,New IIT,Not NIT,CS,175.0,True,False,Very High Competition,5
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1700,1700,6,2020,False,IIT,False,SC,FO,0,0.9822,New IIT,Not NIT,CS,-162.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2048,2048,6,2021,False,IIT,False,SC,FO,0,0.9713,New IIT,Not NIT,CS,348.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1388,1388,6,2022,False,IIT,False,SC,FO,0,0.9819,New IIT,Not NIT,CS,-660.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1635,1907,6,2023,False,IIT,False,SC,FO,272,0.9808,New IIT,Not NIT,CS,519.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1493,1862,6,2025,False,IIT,False,SC,FO,369,0.9848,New IIT,Not NIT,CS,-45.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,797,1081,5,2024,False,IIT,False,SC,GN,284,0.9918,New IIT,Not NIT,CS,157.0,True,False,Very High Competition,5
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,718,910,6,2020,False,IIT,False,SC,GN,192,0.9905,New IIT,Not NIT,CS,-91.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,703,872,6,2021,False,IIT,False,SC,GN,169,0.9878,New IIT,Not NIT,CS,-38.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,667,986,6,2022,False,IIT,False,SC,GN,319,0.9871,New IIT,Not NIT,CS,114.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,758,924,6,2023,False,IIT,False,SC,GN,166,0.9907,New IIT,Not NIT,CS,-62.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,814,1001,6,2025,False,IIT,False,SC,GN,187,0.9918,New IIT,Not NIT,CS,77.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),863,863,5,2024,False,IIT,False,ST,FO,0,0.9812,New IIT,Not NIT,CS,-23.0,True,False,Very High Competition,5
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),809,809,6,2021,False,IIT,False,ST,FO,0,0.9744,New IIT,Not NIT,CS,99.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),886,886,6,2023,False,IIT,False,ST,FO,0,0.9754,New IIT,Not NIT,CS,77.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),710,710,6,2025,False,IIT,False,ST,FO,0,0.9848,New IIT,Not NIT,CS,-176.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,450,589,5,2024,False,IIT,False,ST,GN,139,0.9872,New IIT,Not NIT,CS,140.0,True,False,Very High Competition,5
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,372,548,6,2020,False,IIT,False,ST,GN,176,0.9855,New IIT,Not NIT,CS,86.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,451,481,6,2021,False,IIT,False,ST,GN,30,0.9848,New IIT,Not NIT,CS,-67.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,369,432,6,2022,False,IIT,False,ST,GN,63,0.9861,New IIT,Not NIT,CS,-49.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,360,449,6,2023,False,IIT,False,ST,GN,89,0.9875,New IIT,Not NIT,CS,17.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,282,462,6,2025,False,IIT,False,ST,GN,180,0.9901,New IIT,Not NIT,CS,13.0,True,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),3966,4419,5,2024,False,IIT,False,EWS,FO,453,0.9715,New IIT,Not NIT,Other,788.0,False,False,Very High Competition,5
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2156,2156,6,2019,False,IIT,False,EWS,FO,0,0.9461,New IIT,Not NIT,Other,-2263.0,False,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),3912,3912,6,2020,False,IIT,False,EWS,FO,0,0.9569,New IIT,Not NIT,Other,1756.0,False,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),3891,3891,6,2021,False,IIT,False,EWS,FO,0,0.9498,New IIT,Not NIT,Other,-21.0,False,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),3558,3784,6,2022,False,IIT,False,EWS,FO,226,0.9541,New IIT,Not NIT,Other,-107.0,False,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,2098,2295,5,2024,False,IIT,False,EWS,GN,197,0.9852,New IIT,Not NIT,Other,-87.0,False,False,Very High Competition,5
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1262,1275,6,2019,False,IIT,False,EWS,GN,13,0.9681,New IIT,Not NIT,Other,-996.0,False,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,2170,2330,6,2020,False,IIT,False,EWS,GN,160,0.9744,New IIT,Not NIT,Other,1055.0,False,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,2138,2172,6,2021,False,IIT,False,EWS,GN,34,0.972,New IIT,Not NIT,Other,-158.0,False,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,2075,2285,6,2022,False,IIT,False,EWS,GN,210,0.9723,New IIT,Not NIT,Other,113.0,False,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,2489,2762,6,2023,False,IIT,False,EWS,GN,273,0.9765,New IIT,Not NIT,Other,477.0,False,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,2191,2271,6,2025,False,IIT,False,EWS,GN,80,0.9833,New IIT,Not NIT,Other,-491.0,False,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),9141,9141,5,2024,False,IIT,False,OBC-NCL,FO,0,0.984,New IIT,Not NIT,Other,460.0,False,False,High Competition,5
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),8922,8922,6,2020,False,IIT,False,OBC-NCL,FO,0,0.9773,New IIT,Not NIT,Other,-656.0,False,False,High Competition,6
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),8958,8958,6,2021,False,IIT,False,OBC-NCL,FO,0,0.9707,New IIT,Not NIT,Other,36.0,False,False,High Competition,6
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),8293,8681,6,2023,False,IIT,False,OBC-NCL,FO,388,0.9789,New IIT,Not NIT,Other,-277.0,False,False,High Competition,6
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),9342,9578,6,2025,False,IIT,False,OBC-NCL,FO,236,0.9829,New IIT,Not NIT,Other,897.0,False,False,High Competition,6
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,4754,5752,5,2024,False,IIT,False,OBC-NCL,GN,998,0.9899,New IIT,Not NIT,Other,-197.0,False,False,High Competition,5
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,4084,4470,6,2019,False,IIT,False,OBC-NCL,GN,386,0.9897,New IIT,Not NIT,Other,-1055.0,False,False,Very High Competition,6
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,4625,5462,6,2020,False,IIT,False,OBC-NCL,GN,837,0.9861,New IIT,Not NIT,Other,992.0,False,False,High Competition,6
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,5255,5538,6,2021,False,IIT,False,OBC-NCL,GN,283,0.9819,New IIT,Not NIT,Other,76.0,False,False,High Competition,6
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,4854,5393,6,2022,False,IIT,False,OBC-NCL,GN,539,0.9835,New IIT,Not NIT,Other,-145.0,False,False,High Competition,6
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,5163,6165,6,2023,False,IIT,False,OBC-NCL,GN,1002,0.985,New IIT,Not NIT,Other,772.0,False,False,High Competition,6
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,5116,5533,6,2025,False,IIT,False,OBC-NCL,GN,417,0.9901,New IIT,Not NIT,Other,-632.0,False,False,High Competition,6
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),18682,20850,5,2024,False,IIT,False,OPEN,FO,2168,0.9848,New IIT,Not NIT,Other,-502.0,False,False,Moderate Competition,5
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),14771,18387,6,2019,False,IIT,False,OPEN,FO,3616,0.9839,New IIT,Not NIT,Other,-3335.0,False,False,Moderate Competition,6
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),18127,20939,6,2020,False,IIT,False,OPEN,FO,2812,0.979,New IIT,Not NIT,Other,2552.0,False,False,Moderate Competition,6
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),13733,24135,6,2021,False,IIT,False,OPEN,FO,10402,0.9709,New IIT,Not NIT,Other,3196.0,False,False,Moderate Competition,6
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),15081,19464,6,2022,False,IIT,False,OPEN,FO,4383,0.9779,New IIT,Not NIT,Other,-4671.0,False,False,Moderate Competition,6
